id,book,page_num,chapter,chapter_title,section_title,content_length,has_figures,has_equations,has_references,has_captions,n_drawings,n_raster_images,page_type,img_path,qc_status
1107,Fundamental_Neuroscience,606,25,Somatosensory System,PERIPHERAL MECHANISMS OF SOMATIC SENSATION,5523,f,f,f,t,1,0,text,,passed
1108,Fundamental_Neuroscience,607,25,Somatosensory System,PERIPHERAL MECHANISMS OF SOMATIC SENSATION,3517,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0607.jpg,passed
1109,Fundamental_Neuroscience,608,25,Somatosensory System,PERIPHERAL MECHANISMS OF SOMATIC SENSATION,4532,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0608.jpg,passed
1110,Fundamental_Neuroscience,609,25,Somatosensory System,PERIPHERAL MECHANISMS OF SOMATIC SENSATION,2072,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0609.jpg,passed
1111,Fundamental_Neuroscience,610,25,Somatosensory System,"NOCICEPTION, THERMORECEPTION, AND ITCH",5254,f,f,f,f,2,0,text,,passed
1112,Fundamental_Neuroscience,611,25,Somatosensory System,"NOCICEPTION, THERMORECEPTION, AND ITCH",4500,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0611.jpg,passed
1113,Fundamental_Neuroscience,612,25,Somatosensory System,"NOCICEPTION, THERMORECEPTION, AND ITCH",3679,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0612.jpg,passed
1207,Fundamental_Neuroscience,706,29,The Spinal and Peripheral Motor System,CONNECTING THE SPINAL CORD TO THE PERIPHERY,3829,t,t,f,t,192,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0706.jpg,passed
1208,Fundamental_Neuroscience,707,29,The Spinal and Peripheral Motor System,SPINAL INTERNEURON NETWORKS,4492,t,f,f,t,28,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0707.jpg,passed
1115,Fundamental_Neuroscience,614,25,Somatosensory System,CNS COMPONENTS OF SOMATIC SENSATION,2129,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0614.jpg,passed
1116,Fundamental_Neuroscience,615,25,Somatosensory System,CNS COMPONENTS OF SOMATIC SENSATION,2696,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0615.jpg,passed
1117,Fundamental_Neuroscience,616,25,Somatosensory System,CNS COMPONENTS OF SOMATIC SENSATION,1788,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0616.jpg,passed
1118,Fundamental_Neuroscience,617,25,Somatosensory System,CNS COMPONENTS OF SOMATIC SENSATION,1218,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0617.jpg,passed
1119,Fundamental_Neuroscience,618,25,Somatosensory System,CNS COMPONENTS OF SOMATIC SENSATION,5518,f,f,f,f,1,0,text,,passed
1120,Fundamental_Neuroscience,619,25,Somatosensory System,THE PATH FROM NOCICEPTION TO PAIN,5018,f,f,f,t,2,0,text,,passed
1121,Fundamental_Neuroscience,620,25,Somatosensory System,THE PATH FROM NOCICEPTION TO PAIN,2340,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0620.jpg,passed
1122,Fundamental_Neuroscience,621,25,Somatosensory System,THE PATH FROM NOCICEPTION TO PAIN,5407,f,f,f,t,1,0,text,,passed
1125,Fundamental_Neuroscience,624,25,Somatosensory System,THE TRIGEMINAL SYSTEM,1452,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0624.jpg,passed
1126,Fundamental_Neuroscience,625,25,Somatosensory System,CORTICAL REPRESENTATION OF TOUCH,3655,t,f,f,t,10,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0625.jpg,passed
1127,Fundamental_Neuroscience,626,25,Somatosensory System,CORTICAL REPRESENTATION OF TOUCH,1764,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0626.jpg,passed
1128,Fundamental_Neuroscience,627,25,Somatosensory System,CORTICAL REPRESENTATION OF TOUCH,5299,f,f,f,f,1,0,text,,passed
1131,Fundamental_Neuroscience,630,26,Audition,EXTERNAL AND MIDDLE EAR,3638,f,f,f,t,3,0,text,,passed
1228,Fundamental_Neuroscience,727,30,Descending Control of Movement,THE MEDIAL POSTURAL SYSTEM,4342,t,f,f,t,3199,3,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0727.jpg,passed
1229,Fundamental_Neuroscience,728,30,Descending Control of Movement,THE MEDIAL POSTURAL SYSTEM,5565,f,f,f,f,1,0,text,,passed
1230,Fundamental_Neuroscience,729,30,Descending Control of Movement,THE MEDIAL POSTURAL SYSTEM,4454,f,f,f,f,5,0,text,,passed
1231,Fundamental_Neuroscience,730,30,Descending Control of Movement,THE MEDIAL POSTURAL SYSTEM,3990,t,t,f,t,208,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0730.jpg,passed
1232,Fundamental_Neuroscience,731,30,Descending Control of Movement,THE LATERAL VOLUNTARY SYSTEM,2658,t,f,f,t,106,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0731.jpg,passed
1233,Fundamental_Neuroscience,732,30,Descending Control of Movement,THE LATERAL VOLUNTARY SYSTEM,5010,f,f,f,t,4,0,text,,passed
1234,Fundamental_Neuroscience,733,30,Descending Control of Movement,THE LATERAL VOLUNTARY SYSTEM,5476,f,f,f,t,1,0,text,,passed
1132,Fundamental_Neuroscience,631,26,Audition,THE COCHLEA,2630,t,f,f,t,31,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0631.jpg,passed
1133,Fundamental_Neuroscience,632,26,Audition,THE COCHLEA,2386,t,f,f,t,186,13,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0632.jpg,passed
1139,Fundamental_Neuroscience,638,26,Audition,THE COCHLEA,5287,f,f,f,t,1,0,text,,passed
1140,Fundamental_Neuroscience,639,26,Audition,THE AUDITORY NERVE,4654,f,f,f,t,3,0,text,,passed
1465,Fundamental_Neuroscience,964,41,Circadian Timekeeping,CIRCADIAN PHOTORECEPTION,3886,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0964.jpg,passed
1466,Fundamental_Neuroscience,965,41,Circadian Timekeeping,CIRCADIAN PHOTORECEPTION,3819,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0965.jpg,passed
1467,Fundamental_Neuroscience,966,41,Circadian Timekeeping,CIRCADIAN PHOTORECEPTION,5607,f,f,f,t,1,0,text,,passed
1468,Fundamental_Neuroscience,967,41,Circadian Timekeeping,CIRCADIAN PHOTORECEPTION,56,t,f,f,f,2,1,figure,/home/claude/bri610-tutor/data/textbook_images/FN/p0967.jpg,passed
1141,Fundamental_Neuroscience,640,26,Audition,THE AUDITORY NERVE,2544,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0640.jpg,passed
1145,Fundamental_Neuroscience,644,26,Audition,THE AUDITORY NERVE,4595,t,f,f,t,193,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0644.jpg,passed
1146,Fundamental_Neuroscience,645,26,Audition,CENTRAL NERVOUS SYSTEM,5258,f,f,f,t,2,0,text,,passed
1147,Fundamental_Neuroscience,646,26,Audition,CENTRAL NERVOUS SYSTEM,3302,t,f,f,t,174,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0646.jpg,passed
1148,Fundamental_Neuroscience,647,26,Audition,CENTRAL NERVOUS SYSTEM,5571,f,f,f,t,1,0,text,,passed
1151,Fundamental_Neuroscience,650,26,Audition,CENTRAL NERVOUS SYSTEM,3678,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0650.jpg,passed
1152,Fundamental_Neuroscience,651,26,Audition,CENTRAL NERVOUS SYSTEM,3404,t,f,f,t,52,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0651.jpg,passed
1154,Fundamental_Neuroscience,653,26,Audition,CENTRAL NERVOUS SYSTEM,5437,f,f,f,t,1,0,text,,passed
1155,Fundamental_Neuroscience,654,26,Audition,CENTRAL NERVOUS SYSTEM,5640,f,f,f,f,1,0,text,,passed
1156,Fundamental_Neuroscience,655,26,Audition,CENTRAL NERVOUS SYSTEM,4610,f,f,f,t,3,0,text,,passed
1185,Fundamental_Neuroscience,684,28,Fundamentals of Motor Systems,Suggested Readings,3862,f,f,f,t,2,0,text,,passed
1186,Fundamental_Neuroscience,685,28,Fundamentals of Motor Systems,Suggested Readings,1170,t,f,f,t,1,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0685.jpg,passed
1187,Fundamental_Neuroscience,686,28,Fundamentals of Motor Systems,BASIC COMPONENTS OF THE MOTOR SYSTEM,4922,f,f,f,t,2,0,text,,passed
1188,Fundamental_Neuroscience,687,28,Fundamentals of Motor Systems,BASIC COMPONENTS OF THE MOTOR SYSTEM,5092,t,t,f,t,134,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0687.jpg,passed
1189,Fundamental_Neuroscience,688,28,Fundamentals of Motor Systems,MOTOR PROGRAMS COORDINATE BASIC MOTOR PATTERNS,4881,t,f,f,t,33,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0688.jpg,passed
1190,Fundamental_Neuroscience,689,28,Fundamentals of Motor Systems,ROLES OF DIFFERENT PARTS OF THE NERVOUS SYSTEM IN THE CONTROL OF MOVEMENT,5238,f,f,f,f,2,0,text,,passed
1191,Fundamental_Neuroscience,690,28,Fundamentals of Motor Systems,ROLES OF DIFFERENT PARTS OF THE NERVOUS SYSTEM IN THE CONTROL OF MOVEMENT,3929,t,f,f,t,109,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0690.jpg,passed
1192,Fundamental_Neuroscience,691,28,Fundamentals of Motor Systems,ROLES OF DIFFERENT PARTS OF THE NERVOUS SYSTEM IN THE CONTROL OF MOVEMENT,5585,f,f,f,t,1,0,text,,passed
1325,Fundamental_Neuroscience,824,34,The Hypothalamus: An Overview of Regulatory Systems,EFFECTOR SYSTEMS OF THE HYPOTHALAMUS ARE HORMONAL AND SYNAPTIC,5468,f,f,f,f,1,0,text,,passed
1326,Fundamental_Neuroscience,825,34,The Hypothalamus: An Overview of Regulatory Systems,EFFECTOR SYSTEMS OF THE HYPOTHALAMUS ARE HORMONAL AND SYNAPTIC,5382,f,f,f,f,1,0,text,,passed
1193,Fundamental_Neuroscience,692,28,Fundamentals of Motor Systems,ROLES OF DIFFERENT PARTS OF THE NERVOUS SYSTEM IN THE CONTROL OF MOVEMENT,2436,t,f,f,t,63,3,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0692.jpg,passed
1194,Fundamental_Neuroscience,693,28,Fundamentals of Motor Systems,ROLES OF DIFFERENT PARTS OF THE NERVOUS SYSTEM IN THE CONTROL OF MOVEMENT,2731,t,f,f,t,50,8,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0693.jpg,passed
1195,Fundamental_Neuroscience,694,28,Fundamentals of Motor Systems,ROLES OF DIFFERENT PARTS OF THE NERVOUS SYSTEM IN THE CONTROL OF MOVEMENT,2946,t,f,f,t,52,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0694.jpg,passed
1196,Fundamental_Neuroscience,695,28,Fundamentals of Motor Systems,ROLES OF DIFFERENT PARTS OF THE NERVOUS SYSTEM IN THE CONTROL OF MOVEMENT,2679,t,f,f,t,28,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0695.jpg,passed
